referencia;proveedor;estante;nombre;referencia2;iva;cantidad;costo;precio;unidad_medida;fecha;fecha_trx
3071;0;0;PLOMADA CASTA¾A PEQUE¾A;;16;5;4400;9000;;16/02/2011;26/03/2016
871193853181;0;0;PLOMADA MPTOOLS;;16;1;3000;4500;;16/02/2011;07/03/2016
1947;0;0;CORTA VIDRIO;;16;5;5000;11000;;16/02/2011;03/04/2016
2653;0;0;LLAVE TALADRO MANDRIL 3/8;;16;14;700;3500;;16/02/2011;08/01/2016
1890;0;0;CONECTOR RAPIDO PISTOLA;;16;3;4000;7500;;16/02/2011;26/01/2016
770298600431;0;0;PITON MANGUERA PLASTICO;;16;5;1920;3500;;16/02/2011;12/11/2015
770298606715;0;0;PISTOLA DE AIRE SOPLADOR MA009;;16;0;5280;8500;;16/02/2011;09/07/2015
693331556721;0;0;"PELA CABLE DE 7""";;16;0;0;6000;;16/02/2011;03/04/2014
841379765925;0;0;TENAZA PARA ALICATADOR;;16;2;0;63000;;16/02/2011;        
70963704239;0;0;FORMON DE 1/2 BOXER TOOLS;;16;1;0;0;;16/02/2011;        
7617404016;0;0;"BROCA STANLEY POWERBORE 1""";;16;1;0;11000;;16/02/2011;        
7617404014;0;0;BROCA STANLEY POWERBORE 7/8;;16;1;0;11000;;16/02/2011;        
1284;0;0;BROCA DIAMANTE 5/8 X 1 1/4;;16;1;0;25000;;16/02/2011;09/06/2013
693159821152;0;0;"PINZA CURVA 7"" UYUSTOOLS";;16;0;0;9000;;16/02/2011;02/05/2011
789106066883;0;0;TIJERA MUNDIAL;;16;1;0;20000;;16/02/2011;        
747752141253;0;0;CORTA VIDRIO  STANLEY 5 1/8;;16;0;0;15000;;16/02/2011;01/05/2011
1645;0;0;CARRETA DE NAILO # 10;;16;10;900;2500;;16/02/2011;13/02/2016
1647;0;0;CARRETA DE NAILO # 12;;16;17;950;2500;;16/02/2011;19/03/2016
1648;0;0;CARRETA DE NAILO # 16;;16;10;1100;2500;;16/02/2011;09/02/2016
1649;0;0;CARRETA DE NAILO # 20;;16;16;1200;2500;;16/02/2011;04/04/2016
1650;0;0;CARRETA DE NAILO # 25;;16;20;1300;3000;;16/02/2011;18/04/2016
770691265114;0;0;"MACHETE AGUILA CORNETA  ESMALTADO 22""";;16;3;11130;15000;;16/02/2011;18/10/2015
1651;0;0;CARRETA DE NAILO # 30;;16;18;1400;3000;;16/02/2011;18/04/2016
1652;0;0;CARRETA DE NAILO # 35;;16;5;1701;3500;;16/02/2011;21/05/2015
1653;0;0;CARRETA DE NAILO # 40;;16;13;1700;3500;;16/02/2011;19/03/2016
2686;0;0;"MACHETICO 7""";;16;1;7800;13000;;16/02/2011;19/01/2013
1654;0;0;CARRETA DE NAILO # 50;;16;7;1600;4000;;16/02/2011;30/03/2016
1655;0;0;CARRETA DE NAILO # 60;;16;15;2200;5000;;16/02/2011;30/03/2016
1656;0;0;CARRETA DE NAILO #80;;16;11;2800;6000;;16/02/2011;30/03/2016
1657;0;0;CARRETA DE NAILO #90;;16;15;3300;6000;;16/02/2011;10/11/2015
770615765689;0;0;SIFON EN P GRIVAL;;16;7;3812;6500;0;16/02/2011;21/02/2016
1646;0;0;CARRETA DE NAILO # 100;;16;9;3800;6500;;16/02/2011;04/02/2016
1737;0;0;CHEQUEADOR FINO;;16;0;0;3500;;16/02/2011;22/01/2012
401012210000;0;0;CORTA VIDRIO FINO;;16;0;0;28000;;16/02/2011;15/03/2016
3552;0;0;"TORNILLO EXAGONA  3/8 X 6""";;16;85;526;1000;;16/02/2011;26/03/2016
3551;0;0;"TORNILLO EXAGONA  3/8 X 5""";;16;68;480;1000;;16/02/2011;26/03/2016
3550;0;0;"TORNILLO EXAGONA  3/8 X 4""";;16;96;384;800;;16/02/2011;30/03/2016
3548;0;0;"TORNILLO EXAGONA  3/8 X 3 1/2""";;16;83;345;650;;16/02/2011;24/03/2016
3549;0;0;"TORNILLO EXAGONA  3/8 X 3""";;16;79;278;550;;16/02/2011;04/12/2015
3546;0;0;"TORNILLO EXAGONA  3/8 X 2 1/2""";;16;70;198;450;;16/02/2011;09/01/2016
3547;0;0;"TORNILLO EXAGONA  3/8 X 2""";;16;77;185;400;;16/02/2011;14/02/2016
3545;0;0;"TORNILLO EXAGONA  3/8 X 11/2""";;16;68;162;350;;16/02/2011;20/02/2016
3544;0;0;"TORNILLO EXAGONA  3/8 X 1""";;16;42;111;300;;16/02/2011;15/01/2016
3543;0;0;"TORNILLO EXAGONA  3/8 X  3/4""";;16;65;96;300;;16/02/2011;11/09/2015
3594;0;0;"TORNILLO PARAGUA  3/8 X  6""";;16;52;491;1000;;16/02/2011;02/04/2016
3593;0;0;"TORNILLO PARAGUA  3/8 X  5""";;16;75;395;1000;;16/02/2011;29/03/2016
770317520210;0;0;XL PEGAUCHO X 60 BLANCO;;16;4;1626;2500;;16/02/2011;09/04/2016
3611;0;0;TORNILLO PARAGUA 3/8 X 4 1/2;;16;121;359;900;;16/02/2011;20/03/2016
3610;0;0;TORNILLO PARAGUA 3/8 X 4;;16;72;343;750;;16/02/2011;18/04/2016
3458;0;0;TERMINAL RAPIDA;;16;38;300;1000;;16/02/2011;09/04/2016
3161;0;0;REGILLA SIFON 3 A 1 1/2;;16;6;850;2500;;16/02/2011;08/03/2016
1143;0;0;BANANA HEMBRA;;16;61;0;500;;16/02/2011;06/10/2015
1144;0;0;BANANA MACHO;;16;37;150;500;;16/02/2011;06/02/2016
3679;0;0;UNION MACHO 3/4;;16;27;329;700;;16/02/2011;05/01/2016
3665;0;0;UNION HEMBRA;;16;10;0;1500;;16/02/2011;16/05/2013
3104;0;0;PULSADOR;;16;8;0;1500;;16/02/2011;27/06/2013
3094;0;0;PORTA FUSIBLE;;16;1;0;1500;;16/02/2011;        
3355;0;0;SUICHE 2 PATA;;16;1;0;2000;;16/02/2011;        
3356;0;0;SUICHE 3 PATA;;16;3;0;2000;;16/02/2011;        
2344;0;0;GANCHO S;;16;977;32;60;;16/02/2011;08/04/2016
3074;0;0;PLUS STEREO;;16;36;900;1500;;16/02/2011;23/10/2014
1894;0;0;CONVERTIDOR TV;;16;5;0;1500;;16/02/2011;09/05/2013
3459;0;0;TERMINAL ROSCA GRUESA;;16;50;110;300;;16/02/2011;18/04/2016
3455;0;0;TERMINAL PARABOLICA FINA;;16;145;230;700;;16/02/2011;09/04/2016
3683;0;0;UNION PARABOLICA;;16;429;120;300;;16/02/2011;18/04/2016
3457;0;0;TERMINAL PARABOLICA ROSCA DELGADA;;16;41;100;300;;16/02/2011;14/03/2016
1964;0;0;CRUCETA PARABOLICA;;16;25;450;2500;;16/02/2011;05/09/2015
3417;0;0;TE PARABOLICA LISA;;16;16;400;2000;;16/02/2011;08/04/2016
3456;0;0;TERMINAL PARABOLICA PRESION  ARO;;16;26;100;300;;16/02/2011;12/03/2016
3073;0;0;PLUF RJ 45;;16;185;80;300;;16/02/2011;08/04/2016
3630;0;0;TROMPO TELEFONO;;16;4;0;4500;;16/02/2011;30/03/2011
770731667344;0;0;ESTENDEDERO DE ROPA CON GANCHO  X 12;;16;1;0;7000;;16/02/2011;27/04/2011
770731667337;0;0;ESTENDEDERO DE ROPA CON GANCHO  X 24;;16;1;0;12500;;16/02/2011;19/08/2011
770227057987;0;0;SINTESOLDA 8 HORAS;;16;0;3926;7000;;16/02/2011;30/09/2015
770279100502;0;0;DUREPOXI 100 GRM;;16;3;2500;3800;;16/02/2011;12/09/2013
1826;0;0;CLAVO VARETA X CAJA 3 1/2 X  1/4;;16;26;4365;6000;;16/02/2011;24/05/2015
2400;0;0;GUANTE CONTI AZUL;;16;2;2800;4500;;16/02/2011;10/06/2011
770279100501;0;0;DUREPOXI X 50 GR;;16;1;1500;2300;;16/02/2011;09/05/2015
770279100503;0;0;DUREPOXI  X 30GR;;16;1;0;1400;;16/02/2011;        
770204548594;0;0;ULTRA GREY 5699;;16;3;9048;15000;;16/02/2011;20/02/2016
25964408013;0;0;SILICONA TECNOSEAL;;16;1;0;3800;;16/02/2011;02/12/2011
770204534207;0;0;SILICONA LOCTITE X 50GR;;16;0;2800;5000;;16/02/2011;05/04/2016
770204534204;0;0;SILICONA LOCTITE X70;;16;1;3300;6000;;16/02/2011;11/12/2015
770204534209;0;0;SILICONA X 50 ROJA LOCTITE;;16;4;2500;4500;;16/02/2011;18/03/2016
770700252702;0;0;SILICONA STANPROF 85 GR;;16;0;0;4000;;16/02/2011;10/07/2011
770204534210;0;0;SILICONA LOCTITE NEGRA  50GR;;16;5;2600;4500;;16/02/2011;06/04/2016
770227057918;0;0;SINTESOLDA 24 HORAS;;16;16;4300;8500;;16/02/2011;28/02/2016
745301000903;0;0;PISTOLA MANGUERA METALICA  AGUA PLUS;;16;4;1900;3500;;16/02/2011;08/03/2015
770705260158;0;0;PISTOLA MANGUERA PLASTICA FORTE;;16;0;2301;4000;;16/02/2011;27/10/2015
745302111557;0;0;DICROICO LED ECONOMICO;;16;9;3400;6500;;16/02/2011;24/02/2016
750120665247;0;0;PISTOLA MANGUERA PLASTICA  PRETUL;;0;5;2392;4500;;16/02/2011;08/04/2016
750120665210;0;0;PISTOLA MANGUERA METALICA;;16;6;7786;14500;;16/02/2011;01/02/2016
750120665526;0;0;PISTOLA MANGUERA MANGO CAUCHO TRUPER;;16;0;0;16000;;16/02/2011;01/09/2012
770298608536;0;0;PISTOLA CONTROL DE CHORRO;;16;0;9760;15000;;16/02/2011;26/12/2013
770700257603;0;0;PISTOLA CONTROL DE CHORRO STANPROF;;16;0;0;16000;;16/02/2011;22/07/2013
770700253032;0;0;PISTOLA CONTROL DE CHORRO STANPROF;;16;0;0;13000;;16/02/2011;28/03/2011
770227057981;0;0;SOLDIGAS FUERZA MEDIA 36G;;16;0;7031;10000;;16/02/2011;10/04/2013
770227057982;0;0;SOLDIGAS FUEZA ALTA;;16;0;5847;9000;;16/02/2011;17/12/2013
3044;0;0;PITON MANGUERA COBRE;;16;0;3000;5000;;16/02/2011;05/03/2016
2619;0;0;LLAVE MIXTA # 32;;16;1;0;30000;;16/02/2011;        
3603;0;0;TORNILLO PARAGUA 1/4 X 4 1/2;;16;58;147;400;;16/02/2011;16/04/2015
3557;0;0;TORNILLO EXAGONAL 1/4 X 2 1/2;;16;124;105;250;;16/02/2011;02/03/2016
3598;0;0;TORNILLO PARAGUA 1/4 X 2 1/2;;16;118;100;250;;16/02/2011;12/12/2015
73334142428;0;0;CEPILLO LAVAR TIESO RF 99 BCO VANIPLAS;;16;0;0;2800;;16/02/2011;19/12/2012
770207340021;0;0;CEPILLO LAVAR TIESO RF 4002100 IMUSA;;16;0;1858;3000;;16/02/2011;20/11/2013
770730512008;0;0;CEPILLO LAVAR OSBE RF 73;;16;0;1088;2000;;16/02/2011;03/11/2013
1716;0;0;CHAZO CLAVO 1 1/2;;16;5;0;200;;16/02/2011;02/12/2011
1719;0;0;"CHAZO CLAVO 2""";;16;85;78;250;;16/02/2011;27/07/2015
1721;0;0;"CHAZO CLAVO 3""";;16;17;0;300;;16/02/2011;01/12/2013
2562;0;0;"LIMATON FILEX 12""";;16;0;6400;12800;;16/02/2011;22/12/2012
2561;0;0;"LIMA PLANA 6""  FILEX";;16;4;0;6500;;16/02/2011;21/02/2014
2560;0;0;"LIMA PLANA 6""  BASTADA RANGER";;16;9;3062;6500;;16/02/2011;05/01/2016
2554;0;0;"LIMA MEDIA CA¾A 6""";;16;10;4811;8000;;16/02/2011;17/04/2014
2556;0;0;LIMA MOTOSIERRA 5/32 GAVILAN YFILEX;;16;11;2170;4200;;16/02/2011;08/02/2015
2553;0;0;"LIMA LIMATON 6"" FILEX";;16;4;0;6000;;16/02/2011;05/04/2011
2559;0;0;"LIMA PLANA 4""";;16;0;0;6000;;16/02/2011;14/08/2013
2909;0;0;PASADOR ALEMA 1 1/2;;16;0;0;1400;;16/02/2011;02/11/2015
3083;0;0;PORTA CANDADO 1 1/2;;16;25;899;1600;;16/02/2011;09/04/2016
3086;0;0;"PORTA CANDADO 4""";;16;19;1586;3500;;16/02/2011;30/03/2016
3081;0;0;"PORTA CADANDO 3""";;16;22;1232;2000;;16/02/2011;01/02/2016
3085;0;0;"PORTA CANDADO 2""";;16;40;790;1600;;16/02/2011;04/04/2016
3082;0;0;PORTA CANDADO 3 1/2;;16;8;1524;3000;3 1/2;16/02/2011;02/04/2016
3084;0;0;PORTA CANDADO 2 1/2;;16;39;1019;2000;;16/02/2011;01/04/2016
1451;0;0;CABLE TELEFONO 8 MTS;;16;2;0;6000;;16/02/2011;04/02/2016
1450;0;0;CABLE TELEFONO 7 MTS;;16;1;0;5500;;16/02/2011;29/03/2016
1449;0;0;CABLE TELEFONO 6 MTS;;16;1;0;5000;;16/02/2011;24/03/2016
1448;0;0;CABLE TELEFONO 5 MTS;;16;1;0;4500;;16/02/2011;18/04/2016
1447;0;0;CABLE TELEFONO 4 MTS;;16;1;0;4000;;16/02/2011;23/03/2016
1446;0;0;CABLE TELEFONO 3 MTS;;16;2;0;3500;;16/02/2011;23/01/2016
1445;0;0;CABLE TELEFONO 2 MTS;;16;1;0;3000;;16/02/2011;23/03/2016
1444;0;0;CABLE TELEFONO 1 MTS;;16;1;0;2500;;16/02/2011;28/03/2016
1249;0;0;BOTON ENCENDIDO ESTUGA GAS;;16;2;0;10000;;16/02/2011;21/11/2015
1678;0;0;CEPILLO ACERO GOYA MANGO NARANJA;;16;18;2200;4000;;16/02/2011;08/04/2016
1729;0;0;CHAZO PLASTICO  1/2;;16;442;59;200;;16/02/2011;01/04/2016
1733;0;0;CHAZO PLASTICO 5/16;;16;827;19;50;;16/02/2011;19/04/2016
1730;0;0;CHAZO PLASTICO 1/4;;16;923;17;50;;16/02/2011;18/04/2016
1731;0;0;CHAZO PLASTICO 3/16;;16;1330;16;50;;16/02/2011;08/04/2016
1734;0;0;CHAZO PLASTICO 5/32;;16;1870;16;50;;16/02/2011;14/03/2016
3196;0;0;REMACHE POP 4 - 6 1/8 X 1/2;;16;72;23;100;;16/02/2011;18/01/2016
3199;0;0;REMACHE POP 4-8 1/8 X 5/8;;16;1474;20;50;;16/02/2011;11/10/2015
3197;0;0;REMACHE POP 4-2 1/8 X 1/4;;16;346;20;50;;16/02/2011;17/07/2015
3198;0;0;REMACHE POP 4-3 1/8 X 5/16;;16;624;20;50;;16/02/2011;18/06/2015
3195;0;0;REMACHE POP  4-4 1/8 X 3/8;;16;644;20;50;;16/02/2011;26/06/2015
3184;0;0;REMACHE 4-5 1/8 X 7/16;;16;34;0;50;;16/02/2011;14/11/2013
3207;0;0;REMACHE POP 6-12 3/16 X 15/16;;16;107;40;100;;16/02/2011;24/11/2015
3211;0;0;REMACHE POP 6-8 3/16 X 5/8;;16;254;36;100;;16/02/2011;15/08/2015
3210;0;0;REMACHE POP 6-6 3/16 X 1/2;;16;461;32;100;;16/02/2011;23/02/2015
638110032071;0;0;EXTENSION 25 PIES;;16;11;4000;8000;;16/02/2011;20/03/2016
3208;0;0;REMACHE POP 6-14 3/16 X 1/4;;16;114;0;100;;16/02/2011;08/09/2013
3209;0;0;REMACHE POP 6-4 3/16 X 3/8;;16;337;39;100;;16/02/2011;24/11/2015
3206;0;0;REMACHE POP 6-10 3/16 X 3/4;;16;307;53;150;;16/02/2011;21/08/2015
3201;0;0;REMACHE POP 5-2 5/32 X 1/4;;16;666;25;100;;16/02/2011;28/10/2015
3202;0;0;REMACHE POP 5-3 5/32 X 5/16;;16;624;26;100;;16/02/2011;08/04/2016
3203;0;0;REMACHE POP 5-4 5/32 X  3/8;;16;408;21;100;;16/02/2011;12/01/2016
3204;0;0;REMACHE POP 5-6 5/32 X  1/2;;16;280;24;100;;16/02/2011;11/11/2015
3205;0;0;REMACHE POP 5-8 5/32 X 5/8;;16;1068;34;100;;16/02/2011;31/01/2016
2753;0;0;METROS ECONOMICO X 5MTS;;16;20;2800;5000;;16/02/2011;09/04/2016
3200;0;0;REMACHE POP 5-10 5/32 X 3/4;;16;378;40;100;;16/02/2011;25/03/2016
3561;0;0;TORNILLO EXAGONAL 1/4 X 3/4;;16;82;43;150;;16/02/2011;20/03/2016
3601;0;0;TORNILLO PARAGUA 1/4 X 3/4;;16;171;51;150;;16/02/2011;12/12/2015
3554;0;0;TORNILLO EXAGONAL 1/4 X 1;;16;65;52;150;;16/02/2011;22/03/2016
3595;0;0;TORNILLO PARAGUA 1/4 X 1;;16;70;48;150;;16/02/2011;10/12/2015
3555;0;0;TORNILLO EXAGONAL 1/4 X 1 1/2;;16;100;73;200;;16/02/2011;27/03/2016
3596;0;0;TORNILLO PARAGUA 1/4 X 1 1/2;;16;111;68;200;;16/02/2011;02/04/2016
3553;0;0;TORNILLO EXAGONA 1/4 X 2;;16;97;94;200;;16/02/2011;31/03/2016
3597;0;0;TORNILLO PARAGUA 1/4 X 2;;16;263;64;200;;16/02/2011;16/02/2016
3558;0;0;TORNILLO EXAGONAL 1/4 X 3;;16;53;127;300;;16/02/2011;28/03/2016
3599;0;0;TORNILLO PARAGUA 1/4 X 3;;16;115;113;300;;16/02/2011;03/02/2016
3559;0;0;TORNILLO EXAGONAL 1/4 X 3 1/2;;16;145;154;400;;16/02/2011;09/04/2016
3600;0;0;TORNILLO PARAGUA 1/4 X 3 1/2;;16;97;125;300;;16/02/2011;12/03/2016
3564;0;0;TORNILLO EXAGONAL 1/4 X4;;16;68;165;350;;16/02/2011;12/01/2016
3189;0;0;REMACHE ARANDELA 3/4 X 10;;16;48;0;150;;16/02/2011;07/10/2013
3602;0;0;TORNILLO PARAGUA 1/4 X 4;;16;66;146;350;;16/02/2011;12/03/2016
3562;0;0;TORNILLO EXAGONAL 1/4 X 4 1/2;;16;121;194;450;;16/02/2011;05/02/2016
1501;0;0;CADENA SOLDADA 1/8 X CMS;;16;1790;15;40;;16/02/2011;02/04/2016
1502;0;0;CADENA SOLDADA 5/32 X CMS;;16;1600;27;60;;16/02/2011;03/04/2016
2008;0;0;CUCHILLO ZAPATERO # 2;;16;8;4373;7500;;16/02/2011;16/02/2016
1499;0;0;CADENA PLASTICA RGA X CMS;;16;590;0;40;;16/02/2011;03/12/2012
1497;0;0;CADENA MATERAS;;16;5150;18;35;;16/02/2011;03/04/2016
1493;0;0;CADENA CROMADA RF 44 X CMS;;16;1370;0;60;;16/02/2011;19/04/2016
1492;0;0;CADENA CROMADA RF 40 X CMS;;16;300;0;50;;16/02/2011;13/12/2015
2294;0;0;FIBRA 5 MM X CMS;;16;43270;1;4;;16/02/2011;05/10/2014
2295;0;0;FIBRA 6 MM X CMS;;16;42400;2;4;;16/02/2011;05/10/2014
2296;0;0;FIBRA 8 MM X CMS TESICOL;;16;7045;4;7;;16/02/2011;27/06/2015
2292;0;0;FIBRA 10 MM X CMS TODO TERRENO;;16;5150;0;10;;16/02/2011;13/11/2015
2293;0;0;SOGA 13 MM TESICOL  X CMS;;16;15500;9;15;;16/02/2011;28/05/2015
1846;0;0;COCHE HERRAGRO AMARILLO;;16;1;83776;130000;;16/02/2011;20/01/2015
82231202945;0;0;AEROSOL PINVIACRIL CAOBA;;16;6;4000;8000;;16/02/2011;12/03/2015
1197;0;0;BISGRA COMUN HIERRO 1 1/2;;16;7;0;500;;16/02/2011;07/08/2015
1198;0;0;BISGRA COMUN HIERRO 2 1/2;;16;36;0;750;;16/02/2011;        
1169;0;0;BISAGRA  PARCHE ANOLOC X BOLSAS;;16;36;1188;2000;;16/02/2011;05/04/2016
1500;0;0;CADENA PUERTA;;16;6;0;2000;;16/02/2011;07/01/2014
3369;0;0;TABACO TV  DELGADO;;16;24;250;1000;;16/02/2011;17/03/2016
3362;0;0;SUICHE CODILLO 4 PATAS;;16;5;0;2600;;16/02/2011;28/09/2015
3361;0;0;SUICHE CODILLO 3 PATAS;;16;0;0;3000;;16/02/2011;31/07/2012
1967;0;0;CUADRANTE DE CABLE OLLA OSTER;;16;11;1000;1500;;16/02/2011;11/10/2013
3368;0;0;TABACO TELEVISION;;16;27;1000;0;;16/02/2011;04/10/2011
3367;0;0;TABACO PARA CARRO;;16;5;0;1000;;16/02/2011;26/11/2014
747752870474;0;0;"LLAVE EXPANSION STANLEY 10""";;16;2;22438;35000;;16/02/2011;13/11/2015
107477528621;0;0;ADADTADOR RACHY 3/8X1/4;;16;2;3263;5000;;16/02/2011;13/05/2014
770227057944;0;0;TRABA ROSCA FUERZA MEDIA 6G;;16;2;4960;10000;;17/02/2011;05/06/2013
770227057945;0;0;TRABA ROSCA FUERZA ALTA 6G;;16;0;4960;10000;;17/02/2011;27/04/2013
1332;0;0;BROCA TALADRO POR JUEGO;;16;1;0;4000;;17/02/2011;        
3730;0;0;VIDRIO SOLDAR #10;;16;29;484;1500;;17/02/2011;23/02/2016
3732;0;0;VIDRIO SOLDAR #12;;16;26;500;1500;;17/02/2011;03/04/2016
3731;0;0;VIDRIO SOLDAR #11;;16;11;350;1500;;17/02/2011;03/04/2016
3733;0;0;VIDRIO SOLDAR TRANSPARENTE;;16;19;200;600;;17/02/2011;03/04/2016
750120665430;0;0;PISTOLA MANGUERA TRUPER METALICA;;16;0;11891;20000;;17/02/2011;06/02/2012
2549;0;0;LIMA CHINA JUEGO X 6;;16;1;0;0;;17/02/2011;23/10/2013
770705261651;0;0;METRO X 3 MTS FORTE;;16;0;0;3500;;17/02/2011;30/04/2014
2620;0;0;LLAVE MIXTA #8 DISEL;;16;5;1200;2500;;17/02/2011;07/04/2016
770208911798;0;0;BREKE BIPOLAR 60 AMP;;16;2;0;60000;;17/02/2011;19/04/2013
770208911796;0;0;BREKE BIPOLAR 40AMP;;16;1;30343;45000;;17/02/2011;18/05/2014
770208911795;0;0;BREKE BIPOLAR 30AMP;;16;2;25125;38000;;17/02/2011;27/07/2015
770208911801;0;0;BREKE BIPOLAR 100 AMP;;16;1;49684;75000;;17/02/2011;01/05/2015
770208911799;0;0;BREKE BIPOLAR 70AMP;;16;1;28409;55000;;17/02/2011;19/04/2013
1258;0;0;BREKE BIPOLAR 50 AMP;;16;1;0;60000;;17/02/2011;01/03/2014
2701;0;0;MADEJA PIOLA #48;;16;24;1400;3500;;17/02/2011;06/06/2015
2698;0;0;MADEJA PIOLA # 36;;16;24;1400;3500;;17/02/2011;09/05/2015
2148;0;0;ENCHUFE PLASTICO ELECTROCONTROL;;16;76;1000;2000;;17/02/2011;18/04/2016
2700;0;0;MADEJA PIOLA #42;;16;21;1400;3500;;17/02/2011;06/12/2015
2697;0;0;MADEJA PIOLA # 30;;16;27;1400;3500;;17/02/2011;11/11/2015
2695;0;0;MADEJA PIOLA # 21;;16;19;1400;3500;;17/02/2011;31/12/2015
2696;0;0;MADEJA PIOLA # 24;;16;29;1400;3500;;17/02/2011;02/04/2016
2693;0;0;MADEJA PIOLA # 12;;16;31;1400;3500;;17/02/2011;22/02/2016
2699;0;0;MADEJA PIOLA # 9;;16;14;1400;3500;;17/02/2011;06/02/2016
2694;0;0;MADEJA PIOLA # 18;;16;52;1400;3500;;17/02/2011;06/04/2016
2169;0;0;ENSAMBLE 6 X 1 1/2;;16;609;18;35;;17/02/2011;18/04/2016
1812;0;0;CLAVO ESTRIADO 2 1/2;;16;11;41;100;;17/02/2011;07/02/2016
1811;0;0;"CLAVO ESTRIADO 2 """;;16;38;0;100;;17/02/2011;03/12/2015
1809;0;0;CLAVO ESTRIADO 1 1/2;;16;0;0;50;;17/02/2011;28/01/2016
1810;0;0;"CLAVO ESTRIADO 1""";;16;1;0;50;;17/02/2011;16/12/2015
1815;0;0;CLAVO L  1 1/2;;16;318;11;100;;17/02/2011;09/03/2016
1816;0;0;"CLAVO L 2""";;16;105;19;150;;17/02/2011;24/03/2016
1572;0;0;CANCAMO L 1 1/4;;16;32;40;200;;17/02/2011;18/02/2016
1573;0;0;"CANCAMO L 1""";;16;33;33;150;;17/02/2011;04/02/2016
1574;0;0;"CANCAMO L 2""";;16;104;113;300;;17/02/2011;07/02/2016
1570;0;0;CANCAMO CERRADO #8;;16;209;75;250;;17/02/2011;18/04/2016
1568;0;0;CANCAMO CERRADO #10;;16;92;108;350;;17/02/2011;07/04/2016
1563;0;0;CANCAMO ABIERTO 7/8;;16;130;29;200;;17/02/2011;16/03/2016
1557;0;0;CANCAMO ABIERTO # 3  Y/O3/4;;16;296;25;200;;17/02/2011;08/04/2016
1569;0;0;CANCAMO CERRADO #6;;16;110;33;200;;17/02/2011;08/04/2016
1567;0;0;CANCAMO CERRADO # 4;;16;315;21;150;;17/02/2011;26/03/2016
1564;0;0;CANCAMO CERRADO # 2;;16;246;15;100;;17/02/2011;18/04/2016
1558;0;0;CANCAMO ABIERTO #2;;16;162;96;500;;17/02/2011;12/11/2015
1559;0;0;CANCAMO ABIERTO 1 1/2;;16;158;131;300;;17/02/2011;05/04/2016
1565;0;0;CANCAMO CERRADO # 12;;16;500;75;400;;17/02/2011;08/04/2016
1562;0;0;CANCAMO ABIERTO 5/8;;16;564;48;150;48;17/02/2011;04/04/2016
1561;0;0;CANCAMO ABIERTO 1/2;;16;34;20;100;;17/02/2011;14/03/2016
1781;0;0;CLAVO ACERO MENUDEO 3 1/2;;16;3;0;500;;17/02/2011;25/03/2016
1838;0;0;"CLAVOS ACERO MENUDEO 4""";;16;24;109;250;;17/02/2011;09/04/2016
1833;0;0;CLAVOS ACERO CONCRETO MENUDEO 3 1/2;;16;45;0;150;;17/02/2011;04/04/2016
1834;0;0;"CLAVOS ACERO CONCRETO MENUDEO 3""";;16;25;88;150;;17/02/2011;18/04/2016
1832;0;0;"CLAVOS ACERO CONCRETO MENUDEO 2 1/2""";;16;23;218;500;;17/02/2011;07/04/2016
1831;0;0;CLAVOS ACERO CONCRETO MENUDEO 1 1/2;;16;23;192;500;;17/02/2011;09/04/2016
1836;0;0;"CLAVOS ACERO LISO MENUDEO 2""";;16;19;0;500;;17/02/2011;19/04/2016
1835;0;0;"CLAVOS ACERO LISO MENUDEO 1""1/2";;16;29;0;500;;17/02/2011;19/04/2016
1837;0;0;"CLAVOS ACERO LISO MENUDEO 2""1/2";;16;25;0;500;;17/02/2011;19/04/2016
1830;0;0;"CLAVOS ACERO CONCRETO 2""";;16;16;0;500;;17/02/2011;07/04/2016
1829;0;0;"CLAVOS ACERO CONCRETO 1""";;16;16;0;500;;17/02/2011;05/04/2016
1780;0;0;CLAVO ACERO 3/4 10X200;;16;114;0;200;;17/02/2011;07/04/2016
770286061430;0;0;PELADOR VERDURA;;16;0;0;3000;;17/02/2011;24/07/2011
770227057999;0;0;SOLDIGAS FUERZA ALTA 6 GRAMOS;;16;0;0;5000;;17/02/2011;09/01/2014
2052;0;0;DESTORNILLADOR DOBLE PUNTA;;16;1;2500;4000;;15/02/2011;        
1291;0;0;BROCA LAMINA 1/16;;16;17;1460;2200;;15/02/2011;18/04/2016
1298;0;0;BROCA LAMINA 5/64;;16;11;1515;2200;;15/02/2011;09/04/2016
1296;0;0;BROCA LAMINA 3/32;;16;8;1779;2500;;15/02/2011;09/04/2016
1300;0;0;BROCA LAMINA 7/64;;16;7;1647;2500;;15/02/2011;09/04/2016
1292;0;0;BROCA LAMINA 1/8;;16;26;1676;2500;;15/02/2011;09/04/2016
1301;0;0;BROCA LAMINA 9/64;;16;9;1948;3000;;15/02/2011;19/04/2016
1297;0;0;BROCA LAMINA 5/32;;16;9;2075;3500;;15/02/2011;09/04/2016
1293;0;0;BROCA LAMINA 11/64;;16;14;2252;3000;;15/02/2011;19/04/2016
1294;0;0;BROCA LAMINA 13/64;;16;4;2714;4000;;15/02/2011;09/04/2016
1299;0;0;BROCA LAMINA 7/32;;16;4;3044;4500;;15/02/2011;09/04/2016
770691289002;0;0;BROCA INCOLMA MURO 5/32;;16;20;1944;3000;;15/02/2011;28/03/2016
1333;0;0;BROCA LAMINA15/64;;16;9;3249;4600;;15/02/2011;09/04/2016
